,Nr,xNi,T,t,Ms,cfrac,mipd
207,882.0,0.5109594605211168,665.4465670138597,-1586.891097575426,250.64499943489903,0.0140097750117771,7.4373973624647805e-09
208,886.0,0.5218612140696496,691.2929290905595,-3118.671513721347,328.48551335672187,0.286327565709471,7.539793190189934e-09
209,899.0,0.5267481879983098,717.7559391781688,-2467.942749336362,291.9412317072741,0.314803202760937,1.3612448381422224e-08
210,939.0,0.5281337728351355,715.6343745440245,-3503.3967085182667,332.1860899876944,0.3805705852057597,1.3016785948870009e-08
211,946.0,0.5099529032921418,656.7752993106842,-3474.5362736284733,292.9004258269696,0.0587760906721158,5.256123219290426e-09
212,830.0,0.5132859332673252,703.7621621787548,-3246.7189885675907,328.9780723692388,0.1635662691915889,1.0231263884610988e-08
213,859.0,0.5310338003979996,713.3713559061289,-2506.3151590526104,257.97059818388834,0.3473060085684695,1.2677641728709332e-08
214,883.0,0.5240230841329322,723.0076834186912,-3211.7950681596994,328.1865172448112,0.3171044851297555,1.545462705273388e-08
215,913.0,0.5147475759964436,732.5733098015189,-1862.362053617835,264.1891691786457,0.0918415609888178,2.140027318391272e-08
216,929.0,0.5122411063220352,720.1293336227536,-1022.6235520094632,232.84468511608048,0.0168686466150119,1.8731758420564548e-08
217,942.0,0.5149381968611851,687.3489572107792,-2707.0439636707306,316.7769701223488,0.1700716167140684,7.208561557856793e-09
218,953.0,0.5189429598487914,730.9304515272379,-2955.852457880974,319.19934469058745,0.2321328729723474,1.9205512471711725e-08
219,974.0,0.5160111659625546,706.9629955291748,-2446.641560643912,317.29067767068943,0.1865589855887322,1.0477758171075713e-08
220,850.0,0.5092380860820412,698.9671199023724,-2758.7093006819487,302.2587314900782,0.0630304229938517,1.1276362387436022e-08
221,855.0,0.5338340432057157,730.5628552287817,-3565.59098996222,302.16567392673863,0.4335049409310658,2.0599381251853412e-08
222,881.0,0.5168686101818457,750.3906444832683,-2578.244387358427,245.9545697613173,0.105580550333926,3.9559140970661815e-08
223,937.0,0.5209731192421169,740.733095780015,-2391.6181314736605,262.05472157233584,0.1891896337250249,2.6734862410157285e-08
224,962.0,0.5077149172918871,690.0385154783726,-3182.3155257850885,301.2948099376372,0.0384801392015756,1.0761954836925431e-08
225,967.0,0.5392131127603352,720.6691133230925,-3092.711029574275,230.68122323786724,0.4638501986471689,1.6423476468207266e-08
226,862.0,0.5120380405522883,682.1563646197319,-1963.218306005001,278.92707963880764,0.0693702918320839,7.174265762065888e-09
