TargetHeight,WallThickness,AveragePerimeter,x1,x2,x3,x4,x5,x6,x7,x8,Modulus,PlateauStrength,CriticalEfficiency,CriticalStress
18.999997891653173,0.526315789,275.0,0.0,0.192820443,0.275457776,0.991647992,0.964102215,0.0,3.141592654,0.131578947,37.55685999,6.686648322,0.180313401,0.455678627
25.0000030621093,0.952341827,122.5050327,63.47006863,0.775783138,0.985755671,-0.014732638,0.241287762,2.298039644,0.830199365,0.030197626,721.994285,47.78589527,0.526628629,0.734489316
27.873442463858066,0.808379363,119.759077,116.1243867,0.239878421,0.854963303,-0.199417742,0.110064802,2.554797195,0.309878006,0.044529966,204.1142207,20.13874012,0.391396554,0.220466874
19.0000080132059,0.530171583,273.0,0.0,0.224835381,0.224835381,0.911100739,0.911100739,6.283185307,0.0,0.0,246.612189,25.09886779,0.155004902,0.666536327
20.782125507632,0.578365564,149.4087764,23.59134837,0.730333927,0.455688084,-0.082108443,-0.200458707,0.118223023,0.262031109,0.028467464,1444.325157,61.67500206,0.4091873,0.704894835
19.0000141794119,0.495,292.3976608,292.3976608,0.0,1.137600185,0.990800323,0.279800208,0.0,0.25,0.039473684,13.37742607,1.868537434,0.321194599,0.000544171
20.42271267324293,0.571028735,160.3508792,37.61054038,0.792596697,0.643850613,0.039445499,-0.108890143,0.101528419,0.245962092,0.028613269,43.15842399,7.915127046,0.546218033,0.019071305
18.999994843098598,0.450633094,204.3908102,171.229994,0.124351937,0.992712306,0.835541435,0.115404402,0.0,0.963130014,0.002361117,12.02248955,2.007891675,0.451191976,0.00088297
28.55305876550864,0.797132228,71.66021488,25.81291969,0.314204949,0.876314547,-0.173746098,0.020533176,1.1069108,0.202742242,0.043243204,1410.897215,66.55001636,0.440720696,5.331252364
19.0000002746861,0.927298996,85.13690704,82.71694953,0.729593557,0.134965005,0.008751512,-0.716669266,0.467327446,0.018352835,0.00969074,721.994285,47.78589527,0.440168788,7.998911273
22.35821319642893,0.950773092,99.08913044,46.22633797,0.780256496,0.738468131,0.464410327,-0.021060826,1.153969371,0.359830281,0.015299172,1217.576866,58.39182605,0.436412288,2.460010888
19.000020356090563,0.491668893,187.3318905,168.1442255,0.492907303,0.997654174,0.651161538,0.169408189,0.0,0.968168635,0.003470813,12.02248955,2.007891675,0.29165673,0.001375517
18.99998980462966,0.780600564,117.9928217,106.7539771,0.871929269,0.951760839,0.073043021,0.09740587,0.0,0.25555442,0.048859767,41.13099451,7.541047797,0.318796539,0.097272032
18.99998644910338,0.565378289,256.0,0.0,0.0,0.0,0.670561663,0.670561663,0.0,0.392699082,0.105263158,36.37804987,6.023905236,0.149988614,0.040983837
19.000009299120833,0.60056781,241.0,0.0,0.142200023,0.995400161,0.279800208,0.279800208,0.0,0.0,0.0,18.82078434,3.152162292,0.453390785,0.006111153
18.999995348745887,0.999875528,175.4604363,151.399394,0.996130555,0.998565959,0.241087004,0.09074049,0.888655299,0.29115908,0.003163657,939.6507592,56.23064529,0.397887429,0.753496019
23.85713399550653,0.886616407,83.83538897,57.91828504,0.332543576,0.940699507,-0.157567896,0.158980886,2.317848309,0.395324706,0.042592605,1249.639267,59.82694547,0.593402129,2.195813446
27.355121211814456,0.847663308,109.7143201,44.42700776,0.097010986,0.973941246,-0.234510284,0.157909202,1.519791612,0.130945449,0.032607872,1383.274865,61.7968908,0.675714928,1.463503572
18.99999521501495,0.799651061,181.0,181.0,0.995400161,0.995400161,0.137600185,0.279800208,1.178097245,0.0,0.0,41.45307174,7.493467518,0.306401561,0.009931092
19.000008954039664,0.481461933,364.3872638,364.294223,0.043234445,0.693026953,-0.749399351,-0.091204413,0.0,0.885906191,0.010400075,15.08473536,2.039309416,0.301621601,7.14e-05
19.000004598496183,0.812253692,113.3946993,0.064786485,0.556249556,0.282381539,-0.174371175,-0.316805212,0.076991299,0.0,0.0,44.65861657,8.151125489,0.43135655,0.323332151
18.999992373299285,0.526315789,275.0,275.0,0.22036622,0.192820443,0.991647992,0.991647992,0.0,3.141592654,0.026315789,167.839115,19.93889444,0.14609655,1.75486715
19.000011850880977,0.61,150.9922347,0.0,0.711000115,0.711000115,-0.146799862,-0.146799862,0.0,0.25,0.026315789,36.37804987,6.023905236,0.453262115,0.060638995
18.99999447837106,0.680890726,135.2717252,19.68517575,0.997860414,0.330295685,0.433310113,-0.431696529,0.713236719,0.449466987,0.00294217,43.15842399,7.915127046,0.408848834,0.045551813
25.58254899720473,0.964634212,84.34386846,0.427308275,0.500538175,0.908825053,-0.207900464,0.03382971,0.704896541,0.252246047,0.037821423,1079.086219,60.74815813,0.428643635,7.902240053
